GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012	GSM2233971	GSM2233974	GSM2233977	GSM2233979	GSM2233998	GSM2233999	GSM2234000	GSM2234001	GSM2234005	GSM2234011	GSM2234013	GSM2234014	GSM2234017	GSM2234020	GSM2234027	GSM2234029
SFMBT1-ARFRP1	6.62046839003595	5.80783399534192	6.37185246973569	5.37363597317875	6.10448126141215	4.90890418779189	6.61462174920167	6.39476320055527	6.00458226369315	6.05959330294742	6.20683348337661	8.70154925055155	6.35171387612711	5.59848337701425	6.66997101302962	6.32127516442759	7.32223553055142	6.24757638500883	6.373026590626	7.21857750499014	5.57559766510622	7.50552594090667	6.37822110299592	6.64284341402197	5.64787947654847	6.24530134546072	6.56462163565224	6.31982898792143	4.82002996151284	6.37172719549498	6.10089147454626	8.85407621641342	6.40697453901416	6.42352011492882	6.55586084002556	8.69706059079941
ZNF654-ARFRP1	7.98106798711876	7.53519982804673	8.10539394059151	8.44878009884451	8.16172874234272	7.75372705088606	8.1247356902239	7.90201710891569	8.08280481254968	8.06743388019055	8.21793124326311	7.48034738018058	8.03188626032926	8.39951265566799	8.27838316112812	8.071925353659	8.34806490830587	8.16045833692445	7.89326855316651	8.30202287522053	8.23495091588229	8.60071658513887	8.26484213434713	8.20698353690508	8.43120951924843	8.06203444376158	8.6363334767325	8.39124206089129	8.18934152547789	8.55480172504515	8.31916755262344	6.84721017018779	8.35986150748381	8.28197152969048	8.29236407724815	9.08065210909797
SUPT16H-ZNF24	8.09733962046882	6.333122779563	6.20511260114172	6.08242962509546	6.54538640300986	5.16254167445238	6.54168153235909	6.3176619222322	5.90333858994858	6.06290942302878	7.51851429789494	6.46189771003499	6.20192006584027	6.23357501088996	6.64342514264297	6.4793916784982	4.25362891668077	6.11042656320079	6.65919682273582	5.43584557804927	6.00434673028273	6.32804610059102	6.5147568228581	6.16488388043791	7.5315151194736	6.17474609304118	4.93406730557368	7.73518667881562	5.8439916696783	5.30682873857944	6.33672535018287	7.97682562022071	6.69678481359028	4.89194101715226	5.72012811085949	4.32442398867607
FOXE1-ZNF24	7.20199775225186	6.83307608186806	6.64272315546468	6.52836049634925	6.96597785900089	5.16997307165522	6.80131353260174	6.74351770927871	6.9476035895111	6.28165452490529	7.46574676400738	7.04555777817914	6.79899914278924	6.72725283752695	7.07073765615583	6.9089770879888	6.13972807100757	6.8141192796798	6.92064868501261	6.53700276134694	6.84736420042842	6.8313608588402	7.20056391193162	6.91025938636861	7.40651546448586	7.0682257302701	7.33242294182701	7.3158208547231	6.79478930082296	6.80146920839978	6.91269139899046	7.53572410583598	7.0469922046661	6.42300584223965	6.90032955967573	6.69861074888051
RYBP-ZNF24	7.00246507984347	6.38909479112299	6.2994806634113	5.83799641425318	6.6973749521307	5.51466669116148	6.59561519074245	5.80945116667814	6.56150252705095	5.68462505494149	7.80935019298099	6.76742327272294	6.28809709685649	6.36292800892659	6.42495224258299	6.33015677699264	3.9807419386637	6.31742816151549	6.46473696232995	5.94386184204966	6.49514289552651	6.39362432081262	6.6330824217425	5.94515985355571	6.45691711923526	6.26705446659349	5.05999250298824	6.78611840018161	5.73135115119481	6.15955075235169	6.42018864225062	8.29380941131814	6.48094576615908	6.73499720274958	6.37719437354038	5.6823932409644
SOX10-ZNF24	9.46815518109565	9.51258511046231	9.5832991934642	9.3550431914598	9.60984893898885	9.1401415702145	9.71063319269265	9.73004506472935	9.81224102874191	9.26099746657613	9.66722916997028	9.56642853618823	9.56183170844631	9.47664349239372	9.78523979989544	9.62167590982821	9.433191811304	9.54906054660387	9.54723963350719	9.54798950859774	9.69217532032633	9.72521065822778	9.89116825302114	9.5902144353883	9.88580336884164	9.65817766703825	10.0362095833918	9.75362309005638	9.65996656847844	9.75348412864733	9.50990571358332	9.72013313046469	9.71209473746808	9.45567614008434	9.79714421408522	9.72184852648311
MEF2D-ZNF24	6.17098931924903	6.48016819282458	6.38883619423123	6.23232916852966	6.57736873839649	6.26002828271412	6.46449061655754	6.49916696402167	6.83072953292617	6.11322148727758	7.01765248297973	6.66040575601058	6.46363313259333	6.10419651455427	6.74161469045006	6.47864610787558	6.2457801149382	6.53574647428815	6.66417914765415	6.35411750695238	6.432620229118	6.52627660636139	6.32803480707753	6.51397224609198	6.38794873508336	6.70163848083408	6.71149983136227	6.66724477640675	6.34600944745087	6.43111599221312	6.50822098430582	6.80390284720423	6.70974156025481	5.81770844602586	6.41798991018311	6.50116367666401
ZNF711-ZNF24	6.79291138019889	6.44940924172403	6.30605106479214	5.97622819225077	6.41367952763569	5.6747150096362	6.41034363598902	6.12371471730583	6.06138789184156	5.70594770214718	7.9748970842593	6.5432153181339	6.25006282673677	6.3285627026433	6.4358332925482	6.15147120819842	3.68071121394739	6.18517236934053	6.78826757251393	5.96011892709295	6.21356748488589	6.37191254708743	6.97724599109216	5.83313664652995	7.79136366031774	6.41338772300689	6.39358662404132	7.49981839813987	5.57128256340511	6.51601187270255	6.5297098400691	8.5691306579816	6.35589865446674	5.55222280425782	6.07942354592589	5.08529660053145
ZNF250-ZNF24	7.38756241494767	7.58840473932651	7.43838455302642	6.89762441464762	7.57380112770929	7.07386545453986	7.6943999317883	7.60370998143796	7.61307957811556	7.37988316842609	8.10135176407502	7.49944309851384	7.50951227412307	7.45594354262468	7.7329773765363	7.32393345518483	6.63428276192334	7.50286419785959	7.42368919905687	7.5789111639736	7.52764386104595	7.61636953077495	7.74445465719919	7.22621600681379	8.10450360274523	7.67082598864491	7.40490031476345	8.21220602770636	7.25003357125003	7.78984200078318	7.18471201179997	7.69764069077809	7.5535256021	7.20395411246318	7.84889759992907	7.39550308952749
ZBTB7B-ZNF24	7.53574462611437	6.47774122733158	6.42206683448001	6.64170852836114	6.98557144535886	6.04944540266646	6.68652042615065	6.56103230611936	6.50077975412401	6.36194183239211	7.76925766445352	6.62497737109287	6.52976276079185	6.26103630338717	6.7445387036253	6.36695180913306	5.22122910639894	6.50921842621055	6.73038286807304	6.42311894925487	6.75236466342537	6.98488268348616	6.58471399139242	6.31178602136023	7.99581804708517	6.68108145639391	6.84443981527785	7.15866264766065	6.04572565382156	6.66758198883264	6.21441869186954	7.85655904564992	6.77771159642437	6.06937177579039	6.54231168328063	6.03906712979096
MORC2-ZNF24	7.23690999161165	6.68213871039939	6.45656043516526	6.04130744230267	6.47242384647627	5.81832627057614	6.19623272794014	6.42185394815127	6.82946015172294	5.76968344911056	7.54846769557557	6.41964878816512	6.2762832578352	6.2542426962373	6.2739148733254	6.20756209917688	3.96778284557169	6.25952848823152	6.27820657142256	5.75901875015853	6.24054463413025	6.42391097278239	6.96348211985558	5.85193779892133	7.52062923500942	6.36610562425648	6.21450107304378	7.31016989261468	6.5183066312326	6.40889574193751	5.82946926848572	8.16591627941649	6.42246009800942	5.98779309169707	6.19591179235589	5.56326932741962
HOXA2-ZNF24	6.85990519038212	6.27230895101881	5.9647280448967	5.81076131273616	6.19742093806444	6.06320655979394	5.87218566426783	6.05360300151462	5.8241988380459	5.61317793635045	7.15126794746502	6.32219122040927	5.97685905623845	5.90573846713914	6.33629257273213	6.11388557500892	4.63369101488139	6.05807017940266	5.91466298473351	5.96432429504215	6.21251304376054	6.47750280551114	6.35868527031961	6.06757476805419	7.06626253652959	6.04551796497871	6.38711080733663	6.37682230071789	5.04042616436968	6.00737204378198	5.9322082355539	7.35791107713946	6.13729541811158	4.95705868681493	5.85333856028089	5.42945198887277
MAFG-ZNF24	6.82217751656222	6.41773726397372	6.1676762237696	6.38701213975614	6.50494569923032	6.88001015727623	6.78379177149174	6.79698187916537	6.50729104871201	6.06148416305817	7.89074966635701	6.7691960725664	6.50627347282176	6.44766702542235	6.73836879689298	5.8643264872357	4.88053615761505	6.49433851405171	6.64660808798396	6.3483862233725	6.60242600995259	6.44723591108067	6.46188448587472	5.96611027478536	7.20377787972041	6.3550078843994	6.36238199561429	6.58202673948222	5.90684889532818	6.39648462137187	6.44207966831345	8.04118509579327	6.54314564717775	6.17194336220649	6.52304070850846	5.99364455555225
SIX1-UNC119	10.2078769334114	10.3414908871722	10.1792325177508	10.2209568378632	10.3892652769725	10.6264562010973	10.1742336055624	10.0402404773567	10.1438667302806	10.1822849571593	9.39425361755735	10.132793422356	9.56064476924433	9.71215158325739	10.3179417740663	10.2077669612294	10.316362201035	10.1783401046712	10.2456523534268	10.6345379638338	9.9506632359768	10.2109154007923	9.47118536579711	9.31667290642383	9.95274930082974	9.39734875540279	8.45664639437635	12.1095552847443	9.97848142470164	9.77896933062613	9.96158084773043	10.4864856946545	10.7847361147747	10.4320076837371	9.24301784414052	9.51099956307496
PCGF2-UNC119	8.5843298484335	9.21667683403933	9.19659618382778	9.14871085713705	9.31132322599575	8.83251797775549	8.99646544892644	9.34919627871221	9.28849209025927	9.20677945114312	8.5917410767963	9.16145399867375	8.62218652161849	8.27856153167721	9.15340644057821	9.34622620868618	9.90348995244955	9.19823775751314	9.22570222975335	10.5315250453916	8.97592486878591	9.52546277169168	7.91040754517684	8.7622767976037	9.0741528432269	9.46569045761953	8.29664859152948	11.4010872381537	9.12343398214753	8.91091652733428	9.56591110510513	9.28460934786659	9.4323381063856	8.54379644017777	9.16113007091096	9.33193322249454
RLF-UNC119	10.6569970466289	10.1172716309768	10.8244788614624	10.6279244658904	10.9472532683838	11.1357379822257	10.8469030525618	10.3516165058101	10.7338294680239	10.9564266867986	11.2487075868673	10.889980282604	11.2789155466284	10.5873110352557	10.9274160061326	10.3802237228866	11.5511776293731	10.9119442046659	10.6847580617043	11.6011120483901	10.7697961614251	11.062855791677	10.2923415133448	10.280727146251	11.1443598916059	10.5110931056839	11.3672741192181	11.1696894708833	10.8448215169744	10.6271019882429	9.70033250935887	11.320355474259	10.2107710762875	10.7722663799681	10.6092850105144	11.0841969935272
ZBED5-UNC119	8.97111983824382	8.22257827156838	8.99266947011273	8.92197529280796	8.94011285863508	8.61989766250136	8.92212897736823	8.91438263465679	8.96723305041067	8.96807980568062	8.68610249822726	8.87575603670473	8.91606566502492	9.0519502020918	9.15871862677511	9.12701399251176	9.93122250593726	8.87434688032957	9.09879704123873	9.92018396519629	8.81123579832357	9.46660294187294	8.96303655346895	8.93678746423748	8.62665297702711	9.1714585018712	8.37081276117874	10.2850151491301	8.90612995931184	8.93389182703899	9.29874798933002	8.60385769092576	9.12762139925152	9.06457341641587	8.99059517858191	9.26336872339448
UBP1-ARF6	6.69085883715644	8.18864317897061	7.15940381012689	7.20942843862585	6.85234380045068	6.7361971058169	7.90229083120741	7.41076209651155	7.5802452823786	7.19210241871792	7.76418395897562	9.29761996323214	7.07355806557638	6.39552396164137	8.69267020665464	6.57851221384405	6.84309337606703	7.42752570982756	7.41513809731515	7.93761384811467	6.2518161695688	8.6625998698394	7.07416226137072	7.37712728939323	9.39151009429823	7.78024250806196	8.66169354656667	6.84835969064051	7.30462134194823	7.26313716818669	6.46760676192062	10.2422667902025	7.33374812713679	7.43720913731022	6.54178930614805	7.30989055399984
ZNF592-ARF6	6.84076212753124	8.02480313597002	7.50761060392736	7.5580283760911	7.17900776850314	9.0405870184494	7.89857819742218	7.72222450367542	7.96762979633201	7.50607743001464	8.08994611049226	9.43693074792617	7.56325796473612	7.09252764393935	8.72812388444629	7.23252659978579	7.78985209116698	7.82008098164687	7.70867852690057	8.67268286329727	6.19253126782519	9.98134161415557	6.97564567536796	7.36207411975163	9.6932423522663	7.42777510206272	9.0359812326181	6.38663031849603	7.02556157157801	7.33535335708258	6.41869365701612	11.028305615884	7.27982617138925	7.08314927163335	6.44452244327823	7.23467602389614
BARX1-ARF6	8.00689404000732	8.48849778889661	8.06984928453988	8.17490725521384	8.13610743561802	7.0783650946496	8.27076103968298	8.21843115816014	8.22592716808322	7.86889280246578	8.4635589499986	8.35091440874072	8.4293913622152	7.89138965360058	8.61869674823456	8.08730401535905	7.72842308151553	8.12297352446095	8.12634306731576	8.36442049734978	7.63537834224103	7.63526679834484	7.97745636474556	7.97822808218655	8.86308792613906	8.10558211495031	9.29241803438315	7.87973064154659	8.03918207908656	8.21293673314324	8.46327050906494	8.70939879933825	8.14784465933889	8.11985360263724	8.25902321437009	8.19479143092028
ZNF391-ARF6	6.95062930919511	7.87203847320012	7.50783561508953	7.769360811284	7.23346906956004	8.09807054301879	8.01498394747756	7.71621980891877	7.82124929411214	7.40544162134589	8.13391885853898	9.27155641761269	7.29412659151166	7.4887824233534	8.60932211296569	7.10067815780721	7.43624209964833	7.78178848986994	7.72374002476403	8.47266597130346	6.63594012490974	8.86470158541267	6.56824805773789	7.39668246450708	10.1829293244909	7.57986691478121	7.51411435716967	7.029937536612	6.52577354763474	7.35774287226313	7.20482188109195	9.43015346537658	7.2863102987338	7.33930805670889	6.91778339813555	7.75458779674031
ZNF407-ARF6	6.45350376638527	7.62023385532444	7.12223631978873	6.96598238754711	6.79109946166813	5.73658971714411	7.18522657168924	7.31081122798662	7.3892914078211	7.33005759924396	8.25032282001305	9.61337406436903	7.07041845152358	6.72199039243091	8.90675086403223	6.23389787726134	6.53144716322191	7.19898885822738	7.36141151117587	8.30034808312112	5.77901325599753	9.57702056327133	6.19259725557963	7.10239940612895	10.8548903971203	7.17545041749682	7.75547662774952	6.53300710033449	6.06154658108971	7.1506356348802	6.75867074329891	11.0461149575783	7.13745697781103	7.34617942083865	6.25237073107358	7.09316322145044
ZSCAN2-ARF6	8.26982987772195	9.02801520247829	8.57913144752931	8.58111765562612	8.4948965416493	9.99548821872	8.92583451093509	8.71490597012846	8.5927221734371	8.94076272772998	9.11270926960378	7.91367754494837	8.70044379159526	8.20705779287209	8.4636358647389	8.12520626997059	8.80645107811435	8.52408574248227	8.7325139468764	8.48530877121729	8.26839295262411	8.79963178884068	8.47127504220754	8.77153315389432	9.22955712551186	8.69087438316828	9.76960876145012	8.59277117538039	8.93434226810638	8.74198538344555	8.0925778951372	9.62233276933372	8.58586472294499	8.63011780540953	8.96228855017023	8.7428767997192
SUPT16H-ZNF148	7.02792031216839	5.86714393679866	5.7927545798608	5.13727245580077	6.076759798358	5.33098523487757	5.98546947697922	6.07774592136484	6.01880985845725	5.64961668455783	7.00323307366538	6.22612579030857	5.77632812531336	5.78436201253545	5.57232738619258	6.05227761903278	5.94388823746644	5.73003452981298	6.19474677221316	6.2112322946418	5.86089819343819	6.51483194886548	5.73438874193498	5.75757826856641	7.08005314079952	5.47488841473147	5.17871490978105	5.91074321790234	5.37593890019807	5.75250741499086	5.67367726962077	6.18659163257826	7.03648255797169	5.37330738097226	5.52838814079043	5.70042834314717
NFE2L1-ZNF148	6.33854272258895	5.35408089525136	5.72710013147027	5.04749735464955	6.23369548193675	5.85877815993207	5.25993573589174	5.96354421068203	5.9398633781729	5.38587920293116	7.56119141365748	6.71346801827843	5.64095823857811	5.92592778548901	5.11935088256261	5.73365352074532	5.8590114095355	5.88450365615088	6.39165625994663	6.55737950984262	5.89234767964395	6.44167142660291	5.97220444734718	5.34092346495765	8.14012052341729	5.7688537640002	6.36151899669323	5.68234235047443	5.66644432564559	5.93268894672069	3.86100374589489	6.67731290578266	6.80299658409183	5.84537473508828	5.36404583994496	5.75634634712488
MEF2C-ZNF148	6.64073658590091	6.18827047691367	5.92819831764392	5.4910867797572	6.37840037576493	6.31267888047573	6.41870391024335	6.07409539606704	6.22424729366365	5.74791774902347	7.97888587772027	6.2797392065164	5.98740219320247	5.79217009424664	5.69424887040402	5.86156812393195	6.05246136698992	6.16770158923866	6.02123750492858	6.36182765070352	6.19705820312383	6.52858852246021	6.27273623599267	5.81277869243324	7.67080832031854	6.2102545049227	7.03049076516149	6.34695123477391	6.29045436837895	6.02445655581471	3.35290041315712	7.29249557459167	5.99332438925919	6.05216521355386	5.55588609465303	6.07480837301642
NUP153-ZNF148	4.89781097442768	5.50820836539475	5.6371626826075	6.65635700314434	5.92215767616281	5.6623294628762	5.33007182749287	5.81825082496256	5.86017506085106	5.17578872298752	7.11105008301111	6.0954744718204	5.6620778123456	5.66460985232453	5.38694039788818	5.55682813664922	6.00173561672199	5.71179657382484	5.74165426142247	6.22394842738258	6.19999970133377	6.46838036592303	5.58732968122388	5.22650011962436	6.85592490407666	5.69699417967183	5.02429155522142	5.41070534616769	6.03663539818871	5.6717125493018	4.53931968537648	6.59684225585684	5.74674907651423	5.83719923196145	5.43329259138679	6.02645257233713
ZNF7-ZNF148	7.04747467286083	6.31238380650865	6.36070930806335	5.59541182748924	6.62011264097819	6.6317468045211	6.15590375531053	6.4089129157595	6.59270327252939	6.05851367512699	7.58089255726553	6.54106114242255	6.36090962281486	6.60379839677572	6.03410071817291	6.46202973800732	6.60714265017751	6.36007387438063	6.22494670897201	6.8932811378492	6.29653473412313	6.78865911135486	6.42448455191997	6.4043663415728	7.85610880690851	6.37184709251862	6.8682614013461	6.42278153685336	6.30626592168912	6.24310399798412	5.57687888008869	7.04437674060631	6.06856496153702	6.3608295433685	5.99328284753754	6.25773573365042
